t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,68.89718839695105,100
2016-09-01 00:02:00,25.062393075416054,97
2016-09-01 00:03:00,22.541471969216758,100
2016-09-01 00:04:00,4.47362530715391,100
2016-09-01 00:05:00,64.6417588903133,100
2016-09-01 00:06:00,64.52539365593228,100
2016-09-01 00:07:00,63.59695542069053,100
2016-09-01 00:08:00,65.62974318798524,100
2016-09-01 00:09:00,-21.51567425877461,98
2016-09-01 00:10:00,65.62988282945517,100
2016-09-01 00:11:00,63.924467494198105,100
2016-09-01 00:12:00,64.66351876037764,100
2016-09-01 00:13:00,3.121113533049538,89
2016-09-01 00:14:00,-16.907118778253476,95
2016-09-01 00:15:00,37.59425849154315,100
2016-09-01 00:16:00,19.30552091405127,100
2016-09-01 00:17:00,-13.456212686055466,94
2016-09-01 00:18:00,-7.185185170170726,86
2016-09-01 00:19:00,11.114159353394783,87
2016-09-01 00:20:00,19.162843814091957,93
2016-09-01 00:21:00,-26.579369505607417,83
2016-09-01 00:22:00,-31.417955970916353,79
2016-09-01 00:23:00,-2.008405702855896,83
2016-09-01 00:24:00,12.052201653964232,83
2016-09-01 00:25:00,-12.784812068200665,87
2016-09-01 00:26:00,6.765429835061894,92
2016-09-01 00:27:00,2.3922836267724037,98
2016-09-01 00:28:00,-22.043473346697922,91
2016-09-01 00:29:00,-1.1236580835098593,96
2016-09-01 00:30:00,4.471537840078014,98
2016-09-01 00:31:00,6.088461216093201,98
2016-09-01 00:32:00,10.944319238713746,98
2016-09-01 00:33:00,12.95273350439971,98
2016-09-01 00:34:00,13.204724224307363,98
2016-09-01 00:35:00,16.406979098349822,98
2016-09-01 00:36:00,18.499427329538378,98
2016-09-01 00:37:00,23.46235030956941,98
2016-09-01 00:38:00,23.12698807262749,98
2016-09-01 00:39:00,25.913624589684254,98
2016-09-01 00:40:00,-23.919766591189628,97
2016-09-01 00:41:00,-21.027691479556218,97
2016-09-01 00:42:00,-17.96853035066465,97
2016-09-01 00:43:00,-14.535636629262186,97
2016-09-01 00:44:00,-9.931200088358267,97
2016-09-01 00:45:00,-3.688691858451662,97
2016-09-01 00:46:00,0.4681893440923304,99
