t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,68.89718839695105,100
2016-09-01 00:02:00,69.56062722376561,100
2016-09-01 00:03:00,71.49091143168381,100
2016-09-01 00:04:00,65.16152615470335,100
2016-09-01 00:05:00,31.34460553376561,100
2016-09-01 00:06:00,21.2568486551977,97
2016-09-01 00:07:00,-10.567593822907476,100
2016-09-01 00:08:00,64.5829938640203,100
2016-09-01 00:09:00,64.36013539569248,100
2016-09-01 00:10:00,-15.864785626081492,100
2016-09-01 00:11:00,64.71056182705462,100
2016-09-01 00:12:00,47.18877455691465,100
2016-09-01 00:13:00,62.08212841211167,100
2016-09-01 00:14:00,-4.089594150314099,96
2016-09-01 00:15:00,57.73528201986734,100
2016-09-01 00:16:00,59.57993972044186,100
2016-09-01 00:17:00,59.63512115217824,100
2016-09-01 00:18:00,-8.327799867172772,100
2016-09-01 00:19:00,62.71019385085886,100
2016-09-01 00:20:00,51.84986350248268,100
2016-09-01 00:21:00,62.286008789595854,100
2016-09-01 00:22:00,60.80051611347333,100
2016-09-01 00:23:00,61.58220778093715,100
2016-09-01 00:24:00,61.923153912938226,100
2016-09-01 00:25:00,62.86299754952878,100
2016-09-01 00:26:00,64.038953381487,100
2016-09-01 00:27:00,15.758490103252385,100
2016-09-01 00:28:00,64.19635303352561,100
2016-09-01 00:29:00,64.23300783049594,100
2016-09-01 00:30:00,58.709648331008076,100
2016-09-01 00:31:00,7.739226928587222,100
2016-09-01 00:32:00,1.3627613776894236,97
2016-09-01 00:33:00,11.704128498004252,100
2016-09-01 00:34:00,-2.008525558408458,100
2016-09-01 00:35:00,-15.841137099166815,98
2016-09-01 00:36:00,24.856287369083702,98
2016-09-01 00:37:00,16.225782231603006,98
2016-09-01 00:38:00,47.73490703794574,100
2016-09-01 00:39:00,49.27531999738524,100
2016-09-01 00:40:00,51.0696284208613,100
2016-09-01 00:41:00,50.80462945285787,100
2016-09-01 00:42:00,50.8336884108259,100
2016-09-01 00:43:00,51.35836422181619,100
2016-09-01 00:44:00,53.17158116441905,100
2016-09-01 00:45:00,56.73517611360111,100
2016-09-01 00:46:00,58.32094483435473,100
2016-09-01 00:47:00,37.60478341596706,100
