t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,-19.758179157524907,92
2016-09-01 00:02:00,-25.016557645228417,98
2016-09-01 00:03:00,14.43152527351009,97
2016-09-01 00:04:00,-2.601865783998875,94
2016-09-01 00:05:00,-19.634599924264762,98
2016-09-01 00:06:00,41.803413466411655,100
2016-09-01 00:07:00,18.87715779716691,97
2016-09-01 00:08:00,11.237169838751953,92
2016-09-01 00:09:00,-22.486407851514414,86
2016-09-01 00:10:00,0.47549227797847493,82
2016-09-01 00:11:00,32.59597472077962,75
2016-09-01 00:12:00,-18.0554105521515,71
2016-09-01 00:13:00,-4.027348160396343,72
2016-09-01 00:14:00,38.11031359068397,72
2016-09-01 00:15:00,32.56096007330689,72
2016-09-01 00:16:00,16.144946375331983,72
2016-09-01 00:17:00,-12.991882085093266,70
2016-09-01 00:18:00,-20.552881160290383,71
2016-09-01 00:19:00,34.65905224405293,71
2016-09-01 00:20:00,-39.08182690882768,67
2016-09-01 00:21:00,-37.81674535944666,69
2016-09-01 00:22:00,16.19480798875088,75
2016-09-01 00:23:00,7.543931528286976,75
2016-09-01 00:24:00,-28.64925760930288,74
2016-09-01 00:25:00,8.794274597690844,74
2016-09-01 00:26:00,-21.029045537301386,79
2016-09-01 00:27:00,-22.99089562229409,79
2016-09-01 00:28:00,-11.489091586833439,80
2016-09-01 00:29:00,10.266913954545032,77
2016-09-01 00:30:00,41.466032733474265,71
2016-09-01 00:31:00,6.931793518388304,70
2016-09-01 00:32:00,8.925972279532232,73
2016-09-01 00:33:00,-0.8235869196882959,76
2016-09-01 00:34:00,-2.695485304325814,74
2016-09-01 00:35:00,-5.994728621399872,75
2016-09-01 00:36:00,-7.958243682787554,75
2016-09-01 00:37:00,-29.655746665495457,78
2016-09-01 00:38:00,-13.752291281955365,79
2016-09-01 00:39:00,-8.380187653026411,80
2016-09-01 00:40:00,22.56107213779771,81
2016-09-01 00:41:00,-40.854470595807356,73
2016-09-01 00:42:00,-5.5317861485706885,74
2016-09-01 00:43:00,10.24603760767593,75
2016-09-01 00:44:00,-27.807840417487625,69
2016-09-01 00:45:00,-4.1455820142949165,69
2016-09-01 00:46:00,23.864366222468277,74
2016-09-01 00:47:00,20.010226819676234,73
2016-09-01 00:48:00,-39.612675023597404,77
2016-09-01 00:49:00,46.42989816195484,72
2016-09-01 00:50:00,-23.023157815497086,69
2016-09-01 00:51:00,-7.916659559279935,71
2016-09-01 00:52:00,-29.06855595173556,70
2016-09-01 00:53:00,-35.121954060845496,70
2016-09-01 00:54:00,50.156855221473165,70
2016-09-01 00:55:00,23.550706791145444,70
2016-09-01 00:56:00,3.375105815649704,72
2016-09-01 00:57:00,16.427402848900385,71
2016-09-01 00:58:00,-41.39651082434523,72
2016-09-01 00:59:00,-22.170757497767397,74
2016-09-01 01:00:00,25.177413669085354,73
2016-09-01 01:01:00,-32.540790315250774,72
2016-09-01 01:02:00,-3.041722904130154,69
2016-09-01 01:03:00,-38.59807847045914,70
2016-09-01 01:04:00,-14.228195135990916,69
2016-09-01 01:05:00,41.81990998034814,70
2016-09-01 01:06:00,-0.45813992671685355,71
2016-09-01 01:07:00,-17.463269217182187,72
2016-09-01 01:08:00,-3.561655937528883,77
2016-09-01 01:09:00,-28.452526412791798,81
2016-09-01 01:10:00,-16.883064919297368,81
2016-09-01 01:11:00,-11.308294023263556,81
2016-09-01 01:12:00,-27.362561194306124,79
2016-09-01 01:13:00,11.516485925719365,82
2016-09-01 01:14:00,44.04446194018044,76
2016-09-01 01:15:00,17.383278210860624,75
2016-09-01 01:16:00,-30.298359316335706,80
2016-09-01 01:17:00,18.2138941822609,77
2016-09-01 01:18:00,-41.84961270073637,76
2016-09-01 01:19:00,10.122147143865618,74
2016-09-01 01:20:00,42.20847196380038,73
2016-09-01 01:21:00,19.55211109229475,71
2016-09-01 01:22:00,17.685210406623582,70
2016-09-01 01:23:00,-32.22286978269426,64
2016-09-01 01:24:00,-46.6876196800298,66
2016-09-01 01:25:00,-34.631631646140136,62
2016-09-01 01:26:00,-47.775101751076704,63
2016-09-01 01:27:00,37.03908906750712,69
2016-09-01 01:28:00,-42.29092631632835,69
2016-09-01 01:29:00,-37.83141508608526,68
2016-09-01 01:30:00,-9.430987814598097,71
2016-09-01 01:31:00,-15.492142165433506,65
2016-09-01 01:32:00,-38.311988824979494,64
2016-09-01 01:33:00,49.91592314302693,62
2016-09-01 01:34:00,-20.92871430966852,63
2016-09-01 01:35:00,-49.25183306392694,62
2016-09-01 01:36:00,-33.15004843776262,61
2016-09-01 01:37:00,-13.883428712893988,62
2016-09-01 01:38:00,55.312938124167204,62
2016-09-01 01:39:00,-51.41808004455447,61
2016-09-01 01:40:00,-49.189457033810186,59
2016-09-01 01:41:00,-36.811959449441474,60
2016-09-01 01:42:00,22.97197238363333,60
2016-09-01 01:43:00,-50.19758030894377,59
2016-09-01 01:44:00,58.80625636697971,62
2016-09-01 01:45:00,45.45016523476261,64
2016-09-01 01:46:00,28.27561992236008,65
2016-09-01 01:47:00,33.07431249892238,65
2016-09-01 01:48:00,-41.58622404649316,62
2016-09-01 01:49:00,40.62900327008083,68
2016-09-01 01:50:00,28.239734621450793,72
2016-09-01 01:51:00,3.8020967203310647,68
2016-09-01 01:52:00,3.925778591751282,68
2016-09-01 01:53:00,-11.003341356269289,63
2016-09-01 01:54:00,32.17049678396813,66
2016-09-01 01:55:00,23.755001669858757,66
2016-09-01 01:56:00,55.387322123847866,68
2016-09-01 01:57:00,-5.267341771076303,65
2016-09-01 01:58:00,-29.68511882088967,65
2016-09-01 01:59:00,-16.283633209195273,64
2016-09-01 02:00:00,-55.255513193490515,66
2016-09-01 02:01:00,62.67411590454424,64
2016-09-01 02:02:00,-27.562118456784447,60
2016-09-01 02:03:00,36.724767278123295,62
2016-09-01 02:04:00,35.76941331435046,62
2016-09-01 02:05:00,1.9223235887989176,63
2016-09-01 02:06:00,-14.275620122906844,66
2016-09-01 02:07:00,-42.020652895288436,65
2016-09-01 02:08:00,-36.294168068200406,64
2016-09-01 02:09:00,-31.59564024097574,66
2016-09-01 02:10:00,-45.22670428439085,67
2016-09-01 02:11:00,-21.009479148458354,72
2016-09-01 02:12:00,6.098721803558078,72
2016-09-01 02:13:00,41.03650909456917,70
2016-09-01 02:14:00,35.045102442878544,71
2016-09-01 02:15:00,-41.51536158551653,71
2016-09-01 02:16:00,31.522569400890234,74
2016-09-01 02:17:00,13.788339151786772,75
2016-09-01 02:18:00,25.73729288447754,75
2016-09-01 02:19:00,-24.726828744831664,73
2016-09-01 02:20:00,-20.809385039320148,72
2016-09-01 02:21:00,12.53751604206957,75
2016-09-01 02:22:00,-33.19068530009798,74
2016-09-01 02:23:00,-18.732507724626544,74
2016-09-01 02:24:00,-7.0323659338406515,74
2016-09-01 02:25:00,5.047173401481132,76
2016-09-01 02:26:00,14.506185226272407,76
2016-09-01 02:27:00,26.967392474230735,76
2016-09-01 02:28:00,35.43606077646854,76
2016-09-01 02:29:00,45.41162145649571,76
2016-09-01 02:30:00,-39.01959834611455,75
2016-09-01 02:31:00,-27.263904317740128,75
2016-09-01 02:32:00,-14.670129693633953,75
2016-09-01 02:33:00,-4.382426786470205,75
2016-09-01 02:34:00,7.512278723771203,77
2016-09-01 02:35:00,17.19357114485649,77
2016-09-01 02:36:00,26.590015854032345,77
2016-09-01 02:37:00,34.876691572690675,77
2016-09-01 02:38:00,-45.43405928443303,76
2016-09-01 02:39:00,-35.933005893752465,76
2016-09-01 02:40:00,-24.85076118645503,76
2016-09-01 02:41:00,-13.789447007154592,76
2016-09-01 02:42:00,-4.23419422350679,76
2016-09-01 02:43:00,7.93524896152212,78
2016-09-01 02:44:00,16.494531273942414,78
2016-09-01 02:45:00,25.36083746536167,78
2016-09-01 02:46:00,32.37480423694606,78
2016-09-01 02:47:00,29.379692140972452,77
2016-09-01 02:48:00,26.394093669550045,77
2016-09-01 02:49:00,30.100796145116817,75
2016-09-01 02:50:00,-26.017142425015606,76
2016-09-01 02:51:00,-33.364032936677546,78
2016-09-01 02:52:00,15.400751969780856,78
2016-09-01 02:53:00,9.806430983068537,78
2016-09-01 02:54:00,-42.43033400163284,76
2016-09-01 02:55:00,-26.86811513355198,77
2016-09-01 02:56:00,-45.18194644137583,73
2016-09-01 02:57:00,5.39077054562884,80
2016-09-01 02:58:00,21.305300381252323,79
2016-09-01 02:59:00,-17.52883683699548,73
2016-09-01 03:00:00,-25.524868675463097,76
