t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,25.780931860374636,92
2016-09-01 00:02:00,53.791141293353164,100
2016-09-01 00:03:00,15.367135042263158,90
2016-09-01 00:04:00,31.85396250843366,100
2016-09-01 00:05:00,20.510651782302446,91
2016-09-01 00:06:00,29.54964057690455,85
2016-09-01 00:07:00,0.14568311176952875,73
2016-09-01 00:08:00,-18.730944267092582,70
2016-09-01 00:09:00,-46.72996638247457,65
2016-09-01 00:10:00,-2.821137370359338,67
2016-09-01 00:11:00,26.13945067032688,86
2016-09-01 00:12:00,-9.941186853385886,79
2016-09-01 00:13:00,29.57465559187395,82
2016-09-01 00:14:00,9.605901662355052,81
2016-09-01 00:15:00,14.085715634805581,81
2016-09-01 00:16:00,3.8653590310226633,94
2016-09-01 00:17:00,25.63388501219498,89
2016-09-01 00:18:00,3.8202971847238274,95
2016-09-01 00:19:00,8.277073985493715,95
2016-09-01 00:20:00,8.07318018380007,95
2016-09-01 00:21:00,13.546758974550258,95
2016-09-01 00:22:00,14.744847738783669,95
2016-09-01 00:23:00,-18.003200832417377,87
2016-09-01 00:24:00,-5.978779640606135,90
2016-09-01 00:25:00,8.047693463040275,95
2016-09-01 00:26:00,12.146216732865618,95
2016-09-01 00:27:00,13.896788113870514,95
2016-09-01 00:28:00,17.814876428579588,95
2016-09-01 00:29:00,20.44873278199941,95
2016-09-01 00:30:00,24.794198792053358,95
2016-09-01 00:31:00,26.06225040571934,95
2016-09-01 00:32:00,-25.20554549804899,94
2016-09-01 00:33:00,-21.49520780322817,94
2016-09-01 00:34:00,-19.60559525290381,94
2016-09-01 00:35:00,-14.827615753441954,94
2016-09-01 00:36:00,-11.219023134406875,94
2016-09-01 00:37:00,-4.797303551828598,94
2016-09-01 00:38:00,-3.7290661895575212,94
2016-09-01 00:39:00,0.40804481119614877,96
2016-09-01 00:40:00,14.460973405889817,94
2016-09-01 00:41:00,2.9443777425522697,96
2016-09-01 00:42:00,1.1207500596963698,95
2016-09-01 00:43:00,-9.096758654429053,87
2016-09-01 00:44:00,-2.282273847287243,94
2016-09-01 00:45:00,4.044793330297679,96
2016-09-01 00:46:00,8.287117270651727,96
2016-09-01 00:47:00,8.873923138386473,96
2016-09-01 00:48:00,13.010324582449535,96
2016-09-01 00:49:00,15.097924115963771,96
2016-09-01 00:50:00,18.337349804009648,96
2016-09-01 00:51:00,20.719183194172672,96
2016-09-01 00:52:00,22.2779707313557,96
2016-09-01 00:53:00,24.823955814535715,96
2016-09-01 00:54:00,-26.31492316049321,95
2016-09-01 00:55:00,-22.53381510990799,95
2016-09-01 00:56:00,-19.46638696508836,95
2016-09-01 00:57:00,-16.0731101232629,95
2016-09-01 00:58:00,-11.81927857311178,95
2016-09-01 00:59:00,-9.214615463863865,95
2016-09-01 01:00:00,-6.416236953944136,92
2016-09-01 01:01:00,11.189353811082626,91
2016-09-01 01:02:00,18.59992659689219,91
2016-09-01 01:03:00,-12.459368877307554,88
2016-09-01 01:04:00,26.292309233329064,79
2016-09-01 01:05:00,-22.22476735026919,84
2016-09-01 01:06:00,-9.961351923736913,87
2016-09-01 01:07:00,-10.41020658285106,95
2016-09-01 01:08:00,-1.9007764753407628,95
2016-09-01 01:09:00,2.5584497153909354,97
2016-09-01 01:10:00,-23.414743559599856,95
2016-09-01 01:11:00,18.377870088704555,80
2016-09-01 01:12:00,19.661382773990823,80
2016-09-01 01:13:00,24.345991805919425,65
2016-09-01 01:14:00,9.064361239793698,61
2016-09-01 01:15:00,-31.49252468706277,54
2016-09-01 01:16:00,-20.311166053666966,54
2016-09-01 01:17:00,-24.158457686972724,60
2016-09-01 01:18:00,21.45703476548715,51
2016-09-01 01:19:00,54.99994832028028,59
