t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,64.1116160604002,100
2016-09-01 00:02:00,69.56062722376561,100
2016-09-01 00:03:00,71.49091143168381,100
2016-09-01 00:04:00,51.148102223914364,100
2016-09-01 00:05:00,71.10024428822234,100
2016-09-01 00:06:00,70.71690688045256,100
2016-09-01 00:07:00,69.53253216200031,100
2016-09-01 00:08:00,71.31996296514464,100
2016-09-01 00:09:00,70.8186207936015,100
2016-09-01 00:10:00,69.41572861776099,100
2016-09-01 00:11:00,31.516813877994117,100
2016-09-01 00:12:00,71.10733849739702,100
2016-09-01 00:13:00,25.44761778217792,100
2016-09-01 00:14:00,-8.696631169130157,100
2016-09-01 00:15:00,6.042652781793805,100
2016-09-01 00:16:00,-44.461333783074096,100
2016-09-01 00:17:00,-10.361563336055553,98
2016-09-01 00:18:00,-40.07957655314283,100
2016-09-01 00:19:00,-34.80713244373307,100
2016-09-01 00:20:00,-9.342981944518428,98
2016-09-01 00:21:00,-47.141433600868694,100
2016-09-01 00:22:00,-19.443214514775846,98
2016-09-01 00:23:00,-12.030787391747836,98
2016-09-01 00:24:00,-34.819969431248566,100
2016-09-01 00:25:00,-14.457302188502254,98
2016-09-01 00:26:00,15.36277132802688,99
2016-09-01 00:27:00,3.3594064274360207,99
2016-09-01 00:28:00,-4.6689419027570835,97
2016-09-01 00:29:00,-45.81888265722547,100
2016-09-01 00:30:00,-31.9852706451549,100
2016-09-01 00:31:00,-29.656960052949096,100
2016-09-01 00:32:00,-24.798937957159353,100
2016-09-01 00:33:00,-10.208324535980367,100
2016-09-01 00:34:00,-39.72128895215289,100
2016-09-01 00:35:00,-8.00234856284991,98
2016-09-01 00:36:00,-29.70309280692144,100
2016-09-01 00:37:00,8.796151558971829,100
2016-09-01 00:38:00,4.042176824041132,100
2016-09-01 00:39:00,21.169395861986615,100
2016-09-01 00:40:00,-15.204959514124262,100
2016-09-01 00:41:00,22.47833753460995,99
2016-09-01 00:42:00,-20.8743300634398,98
2016-09-01 00:43:00,-18.289259029625157,98
2016-09-01 00:44:00,-8.247375489481755,98
2016-09-01 00:45:00,-7.9593366979706275,98
2016-09-01 00:46:00,-46.01655954225468,100
2016-09-01 00:47:00,-0.2736144894726493,100
2016-09-01 00:48:00,-2.1165933610629537,100
2016-09-01 00:49:00,12.972721951832373,100
2016-09-01 00:50:00,7.349538839301175,100
2016-09-01 00:51:00,55.79715885692615,100
2016-09-01 00:52:00,55.38937333079749,100
2016-09-01 00:53:00,56.04460157948455,100
2016-09-01 00:54:00,57.8489157390621,100
2016-09-01 00:55:00,57.86785391361095,100
2016-09-01 00:56:00,57.32114615529097,100
2016-09-01 00:57:00,57.24252175496205,100
2016-09-01 00:58:00,58.16111181059986,100
2016-09-01 00:59:00,57.561834290710834,100
2016-09-01 01:00:00,57.55232451890704,100
2016-09-01 01:01:00,59.96955424683584,100
2016-09-01 01:02:00,52.74395036777036,100
2016-09-01 01:03:00,61.20264202324927,100
2016-09-01 01:04:00,105.59813493458147,100
2016-09-01 01:05:00,106.62585149524519,100
2016-09-01 01:06:00,134.44254343071083,100
2016-09-01 01:07:00,133.95017051110358,100
2016-09-01 01:08:00,136.30550061538537,100
2016-09-01 01:09:00,134.85323387144382,100
2016-09-01 01:10:00,136.31537308453198,100
2016-09-01 01:11:00,132.1179011631399,100
2016-09-01 01:12:00,133.29230239391353,100
2016-09-01 01:13:00,136.00438101327114,100
2016-09-01 01:14:00,133.57840335890154,100
2016-09-01 01:15:00,133.507550870826,100
2016-09-01 01:16:00,133.9689834688645,100
2016-09-01 01:17:00,135.00220711923777,100
2016-09-01 01:18:00,127.41307378312155,100
2016-09-01 01:19:00,133.96755865073771,100
2016-09-01 01:20:00,128.85536873591224,100
2016-09-01 01:21:00,129.67418924219334,100
2016-09-01 01:22:00,132.662496195272,100
2016-09-01 01:23:00,132.59633777785078,100
2016-09-01 01:24:00,132.11974878543722,100
2016-09-01 01:25:00,129.39843457046078,100
2016-09-01 01:26:00,129.64851507637854,100
2016-09-01 01:27:00,75.59869348991897,100
2016-09-01 01:28:00,43.34596232630638,100
2016-09-01 01:29:00,-9.264568872011736,100
2016-09-01 01:30:00,-13.659571248098956,100
2016-09-01 01:31:00,-40.76994749781002,100
2016-09-01 01:32:00,22.25863596200064,99
