t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,68.89718839695105,100
2016-09-01 00:02:00,69.56062722376561,100
2016-09-01 00:03:00,18.97526563935162,100
2016-09-01 00:04:00,70.86803486430588,100
2016-09-01 00:05:00,71.10024428822234,100
2016-09-01 00:06:00,70.71690688045256,100
2016-09-01 00:07:00,69.53253216200031,100
2016-09-01 00:08:00,71.31996296514464,100
2016-09-01 00:09:00,70.8186207936015,100
2016-09-01 00:10:00,72.64138586025673,100
2016-09-01 00:11:00,70.64613856836439,100
2016-09-01 00:12:00,-12.757812000375907,96
2016-09-01 00:13:00,62.26501806069903,100
2016-09-01 00:14:00,66.43890852313004,100
2016-09-01 00:15:00,65.76205652491836,100
2016-09-01 00:16:00,64.82125515767008,100
2016-09-01 00:17:00,-14.774537407134602,96
2016-09-01 00:18:00,-25.126528493104956,95
2016-09-01 00:19:00,18.511387671151738,90
2016-09-01 00:20:00,-25.86556673661272,83
2016-09-01 00:21:00,-31.6618247821647,77
2016-09-01 00:22:00,-26.377368423545477,70
2016-09-01 00:23:00,-9.684092951991033,70
2016-09-01 00:24:00,33.74646521069167,69
2016-09-01 00:25:00,-29.702493084755872,71
2016-09-01 00:26:00,27.079688370425146,79
2016-09-01 00:27:00,-26.185027775327853,84
2016-09-01 00:28:00,-16.192915788747257,88
2016-09-01 00:29:00,9.201751275913978,83
2016-09-01 00:30:00,30.82076661349973,80
2016-09-01 00:31:00,-16.03314098406085,82
2016-09-01 00:32:00,12.782953195834494,80
2016-09-01 00:33:00,-32.851594772329975,72
2016-09-01 00:34:00,23.33058757008996,75
2016-09-01 00:35:00,-38.35347023324664,68
2016-09-01 00:36:00,22.326305286868887,75
2016-09-01 00:37:00,29.27826738094774,73
2016-09-01 00:38:00,-34.85106901810167,72
2016-09-01 00:39:00,-28.256685381424063,65
2016-09-01 00:40:00,-54.61790830289999,62
2016-09-01 00:41:00,-32.72122005574488,57
2016-09-01 00:42:00,-23.11963050557449,67
2016-09-01 00:43:00,-3.063368511115584,69
2016-09-01 00:44:00,-2.675041503406817,71
2016-09-01 00:45:00,-34.11006722225591,67
2016-09-01 00:46:00,27.12431292597745,77
