t_begin,power_schedule[W]
2016-09-01 00:00:00,0.0
2016-09-01 00:01:00,-63.63410869712086
2016-09-01 00:02:00,-159.3499102649187
2016-09-01 00:03:00,-142.23618542056602
2016-09-01 00:04:00,0.0
2016-09-01 00:05:00,0.0
2016-09-01 00:06:00,0.0
2016-09-01 00:07:00,-20.047413831182624
2016-09-01 00:08:00,-119.52402167235414
2016-09-01 00:09:00,-227.5696984384238
2016-09-01 00:10:00,-434.1964539121327
2016-09-01 00:11:00,-601.8481072501585
2016-09-01 00:12:00,-489.97309336557663
2016-09-01 00:13:00,-467.9065657573785
2016-09-01 00:14:00,-604.8221378940636
2016-09-01 00:15:00,-221.662237409468
2016-09-01 00:16:00,-300.58725864969114
2016-09-01 00:17:00,-291.79732821786195
2016-09-01 00:18:00,-252.73174179310573
2016-09-01 00:19:00,-171.26821861846162
2016-09-01 00:20:00,-42.95384389271192
2016-09-01 00:21:00,-176.58667244374405
2016-09-01 00:22:00,-108.69069733293064
2016-09-01 00:23:00,-288.3176429671879
2016-09-01 00:24:00,-261.51403050803606
2016-09-01 00:25:00,-535.6136478946656
2016-09-01 00:26:00,-568.5282480539053
2016-09-01 00:27:00,-958.5067336217579
2016-09-01 00:28:00,-1123.126438352086
2016-09-01 00:29:00,-1157.9504503719909
2016-09-01 00:30:00,-1187.951583689459
2016-09-01 00:31:00,-1019.4893489373018
2016-09-01 00:32:00,-606.1310430909576
2016-09-01 00:33:00,-774.4020866358003
2016-09-01 00:34:00,-418.6109544346781
2016-09-01 00:35:00,-402.19132305888513
2016-09-01 00:36:00,-478.89505522920757
2016-09-01 00:37:00,-622.8238789036654
2016-09-01 00:38:00,-607.672561135155
2016-09-01 00:39:00,-454.7506700941268
2016-09-01 00:40:00,-398.13060082217686
2016-09-01 00:41:00,-576.096604682719
2016-09-01 00:42:00,-719.3006056972346
2016-09-01 00:43:00,-640.4943276488763
2016-09-01 00:44:00,-421.4153692508538
2016-09-01 00:45:00,-595.9724389971435
2016-09-01 00:46:00,-884.2839530840448
2016-09-01 00:47:00,-603.6852461868366
2016-09-01 00:48:00,-635.2751124679725
2016-09-01 00:49:00,-728.491931930373
2016-09-01 00:50:00,-763.8166843921239
2016-09-01 00:51:00,-554.5102364888082
2016-09-01 00:52:00,-496.8971513436729
2016-09-01 00:53:00,-190.78999359064372
2016-09-01 00:54:00,-136.27761421444856
2016-09-01 00:55:00,-279.0319038499648
2016-09-01 00:56:00,-312.6912214601916
2016-09-01 00:57:00,-517.7183600538189
2016-09-01 00:58:00,-602.0443334223669
2016-09-01 00:59:00,-469.4114921950892
2016-09-01 01:00:00,-299.38730888113565
2016-09-01 01:01:00,-321.45673189068583
2016-09-01 01:02:00,-262.9080410730832
2016-09-01 01:03:00,-560.8657739579364
2016-09-01 01:04:00,-706.5886336095067
2016-09-01 01:05:00,-796.9106144009526
2016-09-01 01:06:00,-841.519960741513
2016-09-01 01:07:00,-689.4467210074312
2016-09-01 01:08:00,-299.2062848452145
2016-09-01 01:09:00,-253.26420452016086
2016-09-01 01:10:00,-244.8964209801977
2016-09-01 01:11:00,-145.03589310731874
2016-09-01 01:12:00,-9.762944158930113
2016-09-01 01:13:00,0.0
2016-09-01 01:14:00,0.0
2016-09-01 01:15:00,0.0
2016-09-01 01:16:00,-38.06711908689236
2016-09-01 01:17:00,-132.40688012368642
2016-09-01 01:18:00,-245.2423610737519
2016-09-01 01:19:00,-108.6916761103018
2016-09-01 01:20:00,0.0
2016-09-01 01:21:00,-233.78731233971558
2016-09-01 01:22:00,-44.28441987451429
2016-09-01 01:23:00,0.0
2016-09-01 01:24:00,0.0
2016-09-01 01:25:00,-89.45437919733708
2016-09-01 01:26:00,-264.7594726794831
2016-09-01 01:27:00,-313.526032497458
2016-09-01 01:28:00,0.0
2016-09-01 01:29:00,-93.1873310186563
2016-09-01 01:30:00,0.0
2016-09-01 01:31:00,0.0
2016-09-01 01:32:00,-61.68146766601115
2016-09-01 01:33:00,0.0
2016-09-01 01:34:00,0.0
2016-09-01 01:35:00,0.0
2016-09-01 01:36:00,0.0
2016-09-01 01:37:00,0.0
2016-09-01 01:38:00,0.0
2016-09-01 01:39:00,0.0
2016-09-01 01:40:00,-90.0695880225901
2016-09-01 01:41:00,-51.965542520967475
2016-09-01 01:42:00,0.0
2016-09-01 01:43:00,0.0
2016-09-01 01:44:00,0.0
2016-09-01 01:45:00,0.0
2016-09-01 01:46:00,0.0
2016-09-01 01:47:00,-105.22810381666388
2016-09-01 01:48:00,-8.024082110939958
2016-09-01 01:49:00,-90.8637674393542
2016-09-01 01:50:00,-293.4118706189284
2016-09-01 01:51:00,-38.978207090272626
2016-09-01 01:52:00,-203.5497488452937
2016-09-01 01:53:00,-231.73661838025814
2016-09-01 01:54:00,-364.75409912390745
2016-09-01 01:55:00,-154.40328352152144
2016-09-01 01:56:00,-259.09687607412536
