t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,62.29741400794475,100
2016-09-01 00:02:00,-17.84225099492948,95
2016-09-01 00:03:00,25.010697149038165,96
2016-09-01 00:04:00,3.0497353900273225,98
2016-09-01 00:05:00,29.403681313768125,100
2016-09-01 00:06:00,-10.909118762997409,100
2016-09-01 00:07:00,2.439384627260523,99
2016-09-01 00:08:00,21.364496957583754,97
2016-09-01 00:09:00,-8.639253412390183,93
2016-09-01 00:10:00,-5.7573301730393425,93
2016-09-01 00:11:00,3.6834738127121227,98
2016-09-01 00:12:00,21.001770282514187,100
2016-09-01 00:13:00,19.502489206300268,100
2016-09-01 00:14:00,25.443799597865336,100
2016-09-01 00:15:00,26.461337144808198,100
2016-09-01 00:16:00,27.14491032742881,100
2016-09-01 00:17:00,28.54068545215926,100
2016-09-01 00:18:00,31.463217967289957,100
2016-09-01 00:19:00,34.13304459026935,100
2016-09-01 00:20:00,32.2075080419928,100
2016-09-01 00:21:00,36.02239425504635,100
2016-09-01 00:22:00,35.62246640418621,100
2016-09-01 00:23:00,37.444859590940666,100
2016-09-01 00:24:00,38.78349720097525,100
2016-09-01 00:25:00,40.67979907841966,100
2016-09-01 00:26:00,42.77268340060344,100
2016-09-01 00:27:00,42.592456655736264,100
2016-09-01 00:28:00,44.65181610862502,100
2016-09-01 00:29:00,45.49634238511908,100
2016-09-01 00:30:00,48.11930415684358,100
2016-09-01 00:31:00,47.729198521546564,100
2016-09-01 00:32:00,50.657203524663984,100
2016-09-01 00:33:00,50.813827006684065,100
2016-09-01 00:34:00,49.287096920785515,100
2016-09-01 00:35:00,50.78082557003072,100
2016-09-01 00:36:00,51.23217914998729,100
2016-09-01 00:37:00,54.61878412321017,100
2016-09-01 00:38:00,52.76932951808929,100
2016-09-01 00:39:00,54.1016482196942,100
2016-09-01 00:40:00,55.6964628517547,100
2016-09-01 00:41:00,55.24021521867004,100
2016-09-01 00:42:00,55.08592996557145,100
2016-09-01 00:43:00,55.434839411110914,100
2016-09-01 00:44:00,57.07955471022992,100
2016-09-01 00:45:00,60.481612543509044,100
2016-09-01 00:46:00,61.912520878051694,100
2016-09-01 00:47:00,59.79710826259338,100
2016-09-01 00:48:00,61.33626041244748,100
2016-09-01 00:49:00,60.92751427852209,100
2016-09-01 00:50:00,61.76758864229218,100
2016-09-01 00:51:00,61.843306166163636,100
2016-09-01 00:52:00,61.185599135109335,100
2016-09-01 00:53:00,61.601236041676465,100
2016-09-01 00:54:00,63.17586209927138,100
2016-09-01 00:55:00,62.97460612588176,100
2016-09-01 00:56:00,62.21680579642301,100
2016-09-01 00:57:00,61.935814235546545,100
2016-09-01 00:58:00,62.6604019169785,100
2016-09-01 00:59:00,61.87514108536304,100
2016-09-01 01:00:00,61.6873356256986,100
2016-09-01 01:01:00,63.933639546462366,100
2016-09-01 01:02:00,63.470716271320306,100
2016-09-01 01:03:00,64.84577948536037,100
2016-09-01 01:04:00,109.09067838314988,100
2016-09-01 01:05:00,109.97402582629111,100
2016-09-01 01:06:00,137.6523162435791,100
2016-09-01 01:07:00,137.02726274186367,100
2016-09-01 01:08:00,139.25539673095835,100
2016-09-01 01:09:00,137.68119164259858,100
2016-09-01 01:10:00,139.0264329551204,100
2016-09-01 01:11:00,134.71689523222804,100
2016-09-01 01:12:00,135.78386302679797,100
2016-09-01 01:13:00,138.39294909669619,100
2016-09-01 01:14:00,135.86823621516362,100
2016-09-01 01:15:00,135.70272984485933,100
2016-09-01 01:16:00,136.07342120179635,100
2016-09-01 01:17:00,137.01965452137782,100
2016-09-01 01:18:00,135.96677487033793,100
2016-09-01 01:19:00,135.8216643468324,100
2016-09-01 01:20:00,130.6328319256335,100
2016-09-01 01:21:00,131.3781780548573,100
2016-09-01 01:22:00,134.2960478027103,100
2016-09-01 01:23:00,134.16236380745266,100
2016-09-01 01:24:00,133.6210405094642,100
2016-09-01 01:25:00,130.8376678808897,100
2016-09-01 01:26:00,131.02825525413374,100
2016-09-01 01:27:00,129.18428532966917,100
2016-09-01 01:28:00,95.55384966587314,100
2016-09-01 01:29:00,67.18142077418794,100
2016-09-01 01:30:00,68.27269156759856,100
2016-09-01 01:31:00,68.62704510393641,100
2016-09-01 01:32:00,67.16616901308481,100
2016-09-01 01:33:00,68.95355070619999,100
2016-09-01 01:34:00,67.74949938958112,100
2016-09-01 01:35:00,68.66470161337395,100
2016-09-01 01:36:00,67.29181996606673,100
2016-09-01 01:37:00,71.33537374034323,100
2016-09-01 01:38:00,70.12177873651953,100
2016-09-01 01:39:00,70.4925064798889,100
2016-09-01 01:40:00,67.13602325556585,100
2016-09-01 01:41:00,68.63176201317096,100
2016-09-01 01:42:00,69.01739149009853,100
2016-09-01 01:43:00,69.68509794752052,100
2016-09-01 01:44:00,70.16593906652884,100
2016-09-01 01:45:00,70.1038570768336,100
2016-09-01 01:46:00,68.8471873541937,100
2016-09-01 01:47:00,70.81700855185817,100
2016-09-01 01:48:00,-1.962511512897862,100
2016-09-01 01:49:00,11.833775092788613,97
2016-09-01 01:50:00,3.721532406556925,99
2016-09-01 01:51:00,-24.97103410789913,95
2016-09-01 01:52:00,-1.9133404699695404,95
2016-09-01 01:53:00,11.516004469194968,97
2016-09-01 01:54:00,26.166183485137303,100
2016-09-01 01:55:00,10.776444315847431,100
2016-09-01 01:56:00,-20.71915057826523,91
2016-09-01 01:57:00,11.92154896316974,93
2016-09-01 01:58:00,-5.187714512303472,95
2016-09-01 01:59:00,-18.952100699429664,91
2016-09-01 02:00:00,19.35202101718503,95
2016-09-01 02:01:00,-1.1164386581425845,94
2016-09-01 02:02:00,-7.4868790418849045,97
2016-09-01 02:03:00,14.854840872729511,97
2016-09-01 02:04:00,-0.07857333841393199,98
2016-09-01 02:05:00,-19.349875714344215,100
2016-09-01 02:06:00,-13.155882270415184,100
2016-09-01 02:07:00,-6.3102149056662,100
2016-09-01 02:08:00,-6.340540543923609,100
2016-09-01 02:09:00,-3.902715666787323,100
2016-09-01 02:10:00,0.7752717351586398,100
