t_begin,power_schedule[W]
2016-09-01 00:00:00,0.0
2016-09-01 00:01:00,-27.16687730108604
2016-09-01 00:02:00,0.0
2016-09-01 00:03:00,-10.408889301312273
2016-09-01 00:04:00,0.0
2016-09-01 00:05:00,0.0
2016-09-01 00:06:00,0.0
2016-09-01 00:07:00,0.0
2016-09-01 00:08:00,0.0
2016-09-01 00:09:00,0.0
2016-09-01 00:10:00,-8.556607748524726
2016-09-01 00:11:00,0.0
2016-09-01 00:12:00,0.0
2016-09-01 00:13:00,0.0
2016-09-01 00:14:00,0.0
2016-09-01 00:15:00,-5.245536342810951
2016-09-01 00:16:00,-196.58208948120384
2016-09-01 00:17:00,-11.880040809145724
2016-09-01 00:18:00,-44.657713990760676
2016-09-01 00:19:00,-103.86614203935235
2016-09-01 00:20:00,-88.75087827939869
2016-09-01 00:21:00,-16.85552787900923
2016-09-01 00:22:00,-46.27712766791557
2016-09-01 00:23:00,0.0
2016-09-01 00:24:00,-77.11698976487028
2016-09-01 00:25:00,-11.4156595491123
2016-09-01 00:26:00,0.0
2016-09-01 00:27:00,0.0
2016-09-01 00:28:00,0.0
2016-09-01 00:29:00,0.0
2016-09-01 00:30:00,0.0
2016-09-01 00:31:00,0.0
2016-09-01 00:32:00,0.0
2016-09-01 00:33:00,-44.52322612719354
2016-09-01 00:34:00,0.0
2016-09-01 00:35:00,-147.259639783343
2016-09-01 00:36:00,-396.33841085995203
2016-09-01 00:37:00,-509.0181837710719
2016-09-01 00:38:00,-707.1784027918927
2016-09-01 00:39:00,-730.7386390538443
2016-09-01 00:40:00,-768.4578204948323
2016-09-01 00:41:00,-707.6111341882404
2016-09-01 00:42:00,-759.496069352835
2016-09-01 00:43:00,-991.4003622007888
2016-09-01 00:44:00,-1212.8317468675616
2016-09-01 00:45:00,-1376.687541463336
2016-09-01 00:46:00,-1521.0975814408166
2016-09-01 00:47:00,-1575.4237009242388
2016-09-01 00:48:00,-1423.4260378247257
2016-09-01 00:49:00,-1136.66558729702
2016-09-01 00:50:00,-1107.677790563534
2016-09-01 00:51:00,-1277.8892996295888
2016-09-01 00:52:00,-1421.5474457824478
2016-09-01 00:53:00,-1797.9165457175122
2016-09-01 00:54:00,-1909.3403607789105
2016-09-01 00:55:00,-1806.1795284835737
2016-09-01 00:56:00,-1528.2270263480027
2016-09-01 00:57:00,-1408.976907639573
2016-09-01 00:58:00,-1512.6540280735908
2016-09-01 00:59:00,-1423.9497959714686
2016-09-01 01:00:00,-1378.3872094731285
2016-09-01 01:01:00,-1196.2215457821314
2016-09-01 01:02:00,-1107.5299222306303
2016-09-01 01:03:00,-1183.4295649949484
2016-09-01 01:04:00,-1056.4554067427184
2016-09-01 01:05:00,-1031.0422583462746
2016-09-01 01:06:00,-980.4399425362973
2016-09-01 01:07:00,-943.9211555673396
2016-09-01 01:08:00,-977.3608480244449
2016-09-01 01:09:00,-690.0736812781073
2016-09-01 01:10:00,-646.9517481393938
2016-09-01 01:11:00,-583.955759244124
2016-09-01 01:12:00,-696.1317920067278
2016-09-01 01:13:00,-688.8128357150525
2016-09-01 01:14:00,-321.9538047212698
2016-09-01 01:15:00,-117.7983455466825
2016-09-01 01:16:00,-104.40086388494612
2016-09-01 01:17:00,-23.73321988511704
2016-09-01 01:18:00,0.0
2016-09-01 01:19:00,0.0
2016-09-01 01:20:00,0.0
2016-09-01 01:21:00,0.0
2016-09-01 01:22:00,0.0
2016-09-01 01:23:00,0.0
2016-09-01 01:24:00,0.0
2016-09-01 01:25:00,0.0
2016-09-01 01:26:00,0.0
2016-09-01 01:27:00,0.0
2016-09-01 01:28:00,0.0
2016-09-01 01:29:00,0.0
