t_begin,res_power[W],local_price
2016-09-01 00:00:00,70.26592581433815,100
2016-09-01 00:01:00,-10.51113274174756,100
2016-09-01 00:02:00,22.773017125340147,96
2016-09-01 00:03:00,35.8966567544216,100
2016-09-01 00:04:00,9.410812795795493,98
2016-09-01 00:05:00,4.776835473498558,99
2016-09-01 00:06:00,-23.025910343196458,97
2016-09-01 00:07:00,-12.944233285313139,93
2016-09-01 00:08:00,-15.990011099040515,94
2016-09-01 00:09:00,-23.925686712538834,96
2016-09-01 00:10:00,8.81389380121908,98
2016-09-01 00:11:00,-24.561299056583728,98
2016-09-01 00:12:00,-2.3846019906083598,100
2016-09-01 00:13:00,24.6150177733592,100
2016-09-01 00:14:00,-13.24915997946799,98
2016-09-01 00:15:00,-0.6694673134601175,96
2016-09-01 00:16:00,21.44085343907753,89
2016-09-01 00:17:00,15.785648745506123,93
2016-09-01 00:18:00,26.026906467997662,90
2016-09-01 00:19:00,-14.866398320028452,88
2016-09-01 00:20:00,2.1892168783583656,90
2016-09-01 00:21:00,21.282111027692878,92
2016-09-01 00:22:00,-6.761818428520385,91
2016-09-01 00:23:00,14.999817037109196,88
2016-09-01 00:24:00,-19.09224365319315,94
2016-09-01 00:25:00,-16.396645170380808,96
2016-09-01 00:26:00,-25.309434098943342,94
2016-09-01 00:27:00,-1.4815206785302166,94
2016-09-01 00:28:00,-8.371784641520335,95
2016-09-01 00:29:00,9.852356867061182,95
2016-09-01 00:30:00,14.876381415754906,91
2016-09-01 00:31:00,27.850622214860998,90
2016-09-01 00:32:00,25.089673955567534,88
2016-09-01 00:33:00,21.868126869309037,89
2016-09-01 00:34:00,16.278727993518885,86
2016-09-01 00:35:00,-26.92439491429569,85
2016-09-01 00:36:00,-18.097731136950372,86
2016-09-01 00:37:00,-8.557948822879169,86
2016-09-01 00:38:00,18.40888605260932,86
2016-09-01 00:39:00,27.776422344401112,85
2016-09-01 00:40:00,-12.964187475145366,83
2016-09-01 00:41:00,-26.43258266510145,84
2016-09-01 00:42:00,19.431864880055514,85
2016-09-01 00:43:00,-27.350572577232185,84
2016-09-01 00:44:00,3.0473725283821977,86
2016-09-01 00:45:00,-29.683107312450247,85
2016-09-01 00:46:00,12.466009881303762,89
2016-09-01 00:47:00,16.485890304598996,84
2016-09-01 00:48:00,-11.939276681063575,81
2016-09-01 00:49:00,8.829266849277104,79
2016-09-01 00:50:00,30.088617627468295,76
2016-09-01 00:51:00,-17.31834399309099,74
2016-09-01 00:52:00,29.142207857199708,76
2016-09-01 00:53:00,38.7349297705091,75
2016-09-01 00:54:00,-22.30868201617585,75
2016-09-01 00:55:00,35.94795158080262,77
2016-09-01 00:56:00,-8.561343796557082,75
2016-09-01 00:57:00,24.053510004316365,76
2016-09-01 00:58:00,-5.047918069146306,76
2016-09-01 00:59:00,9.240265334330218,78
2016-09-01 01:00:00,-21.446165472707975,77
2016-09-01 01:01:00,-35.40267867565754,80
2016-09-01 01:02:00,18.67926862306686,82
2016-09-01 01:03:00,-10.481537660753105,77
2016-09-01 01:04:00,-15.732629259838347,76
2016-09-01 01:05:00,-18.94492516364363,74
2016-09-01 01:06:00,-3.547218609241554,70
2016-09-01 01:07:00,20.297159708652828,76
2016-09-01 01:08:00,-14.269471765935862,71
2016-09-01 01:09:00,21.683894851601735,72
2016-09-01 01:10:00,-38.53385417603846,71
2016-09-01 01:11:00,-3.996876813228482,70
2016-09-01 01:12:00,24.04564369660352,72
2016-09-01 01:13:00,16.548680015828722,72
2016-09-01 01:14:00,18.100419394449602,73
2016-09-01 01:15:00,-36.69533210752746,72
2016-09-01 01:16:00,-33.519598840290996,74
2016-09-01 01:17:00,-10.945290394158064,74
2016-09-01 01:18:00,39.994492690789855,75
2016-09-01 01:19:00,-33.46001007256746,74
2016-09-01 01:20:00,-33.55133587031969,76
2016-09-01 01:21:00,-18.746850060508336,75
2016-09-01 01:22:00,-19.648243591320465,76
2016-09-01 01:23:00,22.19368824565467,79
2016-09-01 01:24:00,27.89158051300609,76
2016-09-01 01:25:00,-30.274733298266142,75
2016-09-01 01:26:00,-38.3513060637363,77
2016-09-01 01:27:00,-2.8341074533177277,78
2016-09-01 01:28:00,-17.908898679640657,78
2016-09-01 01:29:00,-26.847823952370675,79
2016-09-01 01:30:00,-3.768275267784759,79
2016-09-01 01:31:00,-32.29427160298218,76
2016-09-01 01:32:00,-7.158366371053916,77
2016-09-01 01:33:00,-17.350856597385103,78
2016-09-01 01:34:00,-29.561015312331108,80
2016-09-01 01:35:00,28.038289232411813,79
2016-09-01 01:36:00,38.269754305069256,80
2016-09-01 01:37:00,15.15696578149263,81
2016-09-01 01:38:00,-30.77526906919823,79
2016-09-01 01:39:00,0.2971785953114363,84
2016-09-01 01:40:00,3.5354315499394886,84
2016-09-01 01:41:00,11.401353769106066,84
2016-09-01 01:42:00,17.940170069563436,84
2016-09-01 01:43:00,24.551377351789,84
