t_begin,power_schedule[W]
2016-09-01 00:00:00,0.0
2016-09-01 00:01:00,-79.40832113869861
2016-09-01 00:02:00,-298.007412156863
2016-09-01 00:03:00,-26.81318498557283
2016-09-01 00:04:00,-201.77256867525318
2016-09-01 00:05:00,-150.8452870154095
2016-09-01 00:06:00,-175.29998142387203
2016-09-01 00:07:00,-367.5695481224401
2016-09-01 00:08:00,-310.8794225167394
2016-09-01 00:09:00,-207.4202725207129
2016-09-01 00:10:00,-172.6871528526645
2016-09-01 00:11:00,-98.11200908518957
2016-09-01 00:12:00,-28.719265901206807
2016-09-01 00:13:00,0.0
2016-09-01 00:14:00,-91.12831069189295
2016-09-01 00:15:00,-179.63631459629107
2016-09-01 00:16:00,-634.5845426858422
2016-09-01 00:17:00,-402.69210213045767
2016-09-01 00:18:00,-547.5348129523063
2016-09-01 00:19:00,-574.7578587271372
2016-09-01 00:20:00,-539.9767209469842
2016-09-01 00:21:00,-397.91533833585686
2016-09-01 00:22:00,-358.70379574991654
2016-09-01 00:23:00,-610.6825165772533
2016-09-01 00:24:00,-183.6925283805145
2016-09-01 00:25:00,-72.54983423403596
2016-09-01 00:26:00,-189.43753769773588
2016-09-01 00:27:00,-161.52725274239222
2016-09-01 00:28:00,-113.32867801865171
2016-09-01 00:29:00,-201.2963944219131
2016-09-01 00:30:00,-414.38192770173487
2016-09-01 00:31:00,-446.4694582784062
2016-09-01 00:32:00,-555.8128356685824
2016-09-01 00:33:00,-485.6807730028914
2016-09-01 00:34:00,-655.7227430557534
2016-09-01 00:35:00,-622.9698676246777
2016-09-01 00:36:00,-539.7137477876095
2016-09-01 00:37:00,-520.6052320566179
2016-09-01 00:38:00,-600.9400091118991
2016-09-01 00:39:00,-640.4793968206781
2016-09-01 00:40:00,-667.0106657189483
2016-09-01 00:41:00,-601.7644838747126
2016-09-01 00:42:00,-605.3852268849239
2016-09-01 00:43:00,-574.7572174341743
2016-09-01 00:44:00,-533.404375223919
2016-09-01 00:45:00,-494.7012575007383
2016-09-01 00:46:00,-320.873932584168
2016-09-01 00:47:00,-622.441781531541
2016-09-01 00:48:00,-704.6638140709626
2016-09-01 00:49:00,-948.6146780895856
2016-09-01 00:50:00,-1137.215052993357
2016-09-01 00:51:00,-1162.6063275992894
2016-09-01 00:52:00,-1093.9566972766138
2016-09-01 00:53:00,-1145.0033272954659
2016-09-01 00:54:00,-1025.0278072961216
2016-09-01 00:55:00,-947.7777687871672
2016-09-01 00:56:00,-973.2371124985796
2016-09-01 00:57:00,-1003.0173213043184
2016-09-01 00:58:00,-854.7261676300858
2016-09-01 00:59:00,-824.0602955283141
2016-09-01 01:00:00,-761.9026278869425
2016-09-01 01:01:00,-541.630645921866
2016-09-01 01:02:00,-478.3672302943666
2016-09-01 01:03:00,-724.2208479131592
2016-09-01 01:04:00,-839.288258582334
2016-09-01 01:05:00,-992.2003254277413
2016-09-01 01:06:00,-1340.127598504495
2016-09-01 01:07:00,-942.9317022153816
2016-09-01 01:08:00,-1226.9007618089943
2016-09-01 01:09:00,-1263.641376148282
2016-09-01 01:10:00,-1214.012839471124
2016-09-01 01:11:00,-1251.0070343006903
2016-09-01 01:12:00,-1206.2852489323454
2016-09-01 01:13:00,-1199.082789143333
2016-09-01 01:14:00,-1084.3057722997858
2016-09-01 01:15:00,-1031.9630299579107
2016-09-01 01:16:00,-838.5125044492058
2016-09-01 01:17:00,-806.3800010292081
2016-09-01 01:18:00,-831.9062471276993
2016-09-01 01:19:00,-805.9459741615027
2016-09-01 01:20:00,-621.4101806033767
2016-09-01 01:21:00,-685.039081161322
2016-09-01 01:22:00,-597.0883915470117
2016-09-01 01:23:00,-466.9822428818831
2016-09-01 01:24:00,-709.4527833092551
2016-09-01 01:25:00,-669.7255850007363
2016-09-01 01:26:00,-504.08305880951065
2016-09-01 01:27:00,-382.5013109302755
2016-09-01 01:28:00,-362.23516078148697
2016-09-01 01:29:00,-262.135402900702
2016-09-01 01:30:00,-240.30184272835712
2016-09-01 01:31:00,-511.6849422456132
2016-09-01 01:32:00,-397.46420968093867
2016-09-01 01:33:00,-325.4219155279479
2016-09-01 01:34:00,-178.47112334154878
2016-09-01 01:35:00,-361.6114176952152
2016-09-01 01:36:00,-266.02478617725814
2016-09-01 01:37:00,-212.72983264231854
2016-09-01 01:38:00,-257.98988941989313
2016-09-01 01:39:00,0.0
2016-09-01 01:40:00,0.0
2016-09-01 01:41:00,0.0
2016-09-01 01:42:00,0.0
2016-09-01 01:43:00,0.0
2016-09-01 01:44:00,0.0
2016-09-01 01:45:00,0.0
2016-09-01 01:46:00,0.0
2016-09-01 01:47:00,0.0
2016-09-01 01:48:00,0.0
2016-09-01 01:49:00,0.0
2016-09-01 01:50:00,0.0
2016-09-01 01:51:00,0.0
2016-09-01 01:52:00,0.0
2016-09-01 01:53:00,0.0
2016-09-01 01:54:00,0.0
2016-09-01 01:55:00,0.0
2016-09-01 01:56:00,0.0
2016-09-01 01:57:00,0.0
2016-09-01 01:58:00,0.0
2016-09-01 01:59:00,0.0
2016-09-01 02:00:00,0.0
2016-09-01 02:01:00,0.0
2016-09-01 02:02:00,0.0
2016-09-01 02:03:00,0.0
2016-09-01 02:04:00,0.0
2016-09-01 02:05:00,0.0
2016-09-01 02:06:00,0.0
2016-09-01 02:07:00,0.0
2016-09-01 02:08:00,0.0
2016-09-01 02:09:00,0.0
2016-09-01 02:10:00,0.0
2016-09-01 02:11:00,0.0
2016-09-01 02:12:00,0.0
2016-09-01 02:13:00,0.0
2016-09-01 02:14:00,0.0
2016-09-01 02:15:00,0.0
2016-09-01 02:16:00,0.0
2016-09-01 02:17:00,0.0
2016-09-01 02:18:00,0.0
2016-09-01 02:19:00,0.0
2016-09-01 02:20:00,0.0
2016-09-01 02:21:00,0.0
2016-09-01 02:22:00,0.0
2016-09-01 02:23:00,0.0
2016-09-01 02:24:00,0.0
2016-09-01 02:25:00,0.0
2016-09-01 02:26:00,0.0
2016-09-01 02:27:00,0.0
2016-09-01 02:28:00,0.0
2016-09-01 02:29:00,0.0
2016-09-01 02:30:00,0.0
2016-09-01 02:31:00,0.0
2016-09-01 02:32:00,0.0
2016-09-01 02:33:00,0.0
2016-09-01 02:34:00,0.0
2016-09-01 02:35:00,0.0
2016-09-01 02:36:00,0.0
2016-09-01 02:37:00,0.0
2016-09-01 02:38:00,-0.7636451865394633
2016-09-01 02:39:00,0.0
2016-09-01 02:40:00,0.0
2016-09-01 02:41:00,-54.86141082188632
2016-09-01 02:42:00,0.0
2016-09-01 02:43:00,0.0
2016-09-01 02:44:00,-6.005043848347008
2016-09-01 02:45:00,0.0
2016-09-01 02:46:00,-164.1041326731139
2016-09-01 02:47:00,-47.02998682360322
2016-09-01 02:48:00,-27.149676010104965
2016-09-01 02:49:00,-124.85826398379496
2016-09-01 02:50:00,-115.29609204044917
2016-09-01 02:51:00,-129.34666255091142
2016-09-01 02:52:00,-25.104479347051242
2016-09-01 02:53:00,-248.6267653089096
2016-09-01 02:54:00,-441.70275737147415
2016-09-01 02:55:00,-60.6611786871606
2016-09-01 02:56:00,-331.1909166137541
2016-09-01 02:57:00,-231.329019906802
2016-09-01 02:58:00,-248.28627229724387
2016-09-01 02:59:00,-78.37479441923003
2016-09-01 03:00:00,-87.89917251699741
2016-09-01 03:01:00,-226.53226056369357
2016-09-01 03:02:00,-122.78322238074472
2016-09-01 03:03:00,-2.5019169650214224
2016-09-01 03:04:00,0.0
2016-09-01 03:05:00,-179.14822919592567
2016-09-01 03:06:00,-320.1491814498581
2016-09-01 03:07:00,-184.42868571680432
2016-09-01 03:08:00,-121.79731134049558
2016-09-01 03:09:00,-373.1841852359812
2016-09-01 03:10:00,-388.1772489159757
2016-09-01 03:11:00,-443.3956448671742
2016-09-01 03:12:00,-538.6585275119388
2016-09-01 03:13:00,-676.6838537413619
2016-09-01 03:14:00,-705.908793578291
2016-09-01 03:15:00,-636.6220320498124
2016-09-01 03:16:00,-491.79245538826586
2016-09-01 03:17:00,-667.3187011035176
2016-09-01 03:18:00,-681.3451911077714
2016-09-01 03:19:00,-908.2403193321916
2016-09-01 03:20:00,-1059.6738292357609
2016-09-01 03:21:00,-1002.3090920067527
2016-09-01 03:22:00,-770.7974718825232
2016-09-01 03:23:00,-700.8733574071153
2016-09-01 03:24:00,-919.180128884008
2016-09-01 03:25:00,-1047.5054479508715
2016-09-01 03:26:00,-735.9160986466202
2016-09-01 03:27:00,-705.3616604599927
2016-09-01 03:28:00,-911.0695297104172
2016-09-01 03:29:00,-811.8221935781862
2016-09-01 03:30:00,-672.5454068077203
2016-09-01 03:31:00,-766.8586562140714
2016-09-01 03:32:00,-633.4801066486976
2016-09-01 03:33:00,-970.5600908768648
2016-09-01 03:34:00,-763.1075022869484
2016-09-01 03:35:00,-630.4744899913428
2016-09-01 03:36:00,-555.2493351314322
2016-09-01 03:37:00,-689.2336557205432
2016-09-01 03:38:00,-410.1641096933071
2016-09-01 03:39:00,-434.5914995219202
2016-09-01 03:40:00,-313.9600602985932
2016-09-01 03:41:00,-457.4490313080397
2016-09-01 03:42:00,-463.4097914510203
2016-09-01 03:43:00,-597.1783230650251
2016-09-01 03:44:00,-626.1092644117704
2016-09-01 03:45:00,-661.212392830938
2016-09-01 03:46:00,-533.2232469039765
2016-09-01 03:47:00,-623.4462337923633
2016-09-01 03:48:00,-907.9688558811
2016-09-01 03:49:00,-881.7582697806469
2016-09-01 03:50:00,-1014.8442203622836
2016-09-01 03:51:00,-873.8187957773813
2016-09-01 03:52:00,-1019.9696412367438
2016-09-01 03:53:00,-789.2369163373462
2016-09-01 03:54:00,-852.3709682312905
2016-09-01 03:55:00,-1031.3562657737614
2016-09-01 03:56:00,-816.1024326848801
2016-09-01 03:57:00,-618.4431495935605
2016-09-01 03:58:00,-574.9335269466345
2016-09-01 03:59:00,-494.02663476214053
2016-09-01 04:00:00,-470.2617666091006
2016-09-01 04:01:00,-338.27160912595167
2016-09-01 04:02:00,-452.2115112249966
2016-09-01 04:03:00,-387.29185020020736
2016-09-01 04:04:00,-481.1354807404178
2016-09-01 04:05:00,-137.28527750437308
2016-09-01 04:06:00,-256.3491670519139
2016-09-01 04:07:00,-226.9947140216969
2016-09-01 04:08:00,-163.41809828179365
2016-09-01 04:09:00,0.0
2016-09-01 04:10:00,0.0
2016-09-01 04:11:00,0.0
2016-09-01 04:12:00,0.0
2016-09-01 04:13:00,0.0
2016-09-01 04:14:00,0.0
2016-09-01 04:15:00,0.0
2016-09-01 04:16:00,0.0
2016-09-01 04:17:00,0.0
2016-09-01 04:18:00,0.0
2016-09-01 04:19:00,0.0
2016-09-01 04:20:00,-301.73403835999835
2016-09-01 04:21:00,-107.33084058679027
2016-09-01 04:22:00,-150.11220157111876
2016-09-01 04:23:00,-493.34751610367624
2016-09-01 04:24:00,-610.8005783435015
2016-09-01 04:25:00,-290.3401242393882
2016-09-01 04:26:00,-311.89798992145364
2016-09-01 04:27:00,-546.0182671145186
2016-09-01 04:28:00,-108.67342678097765
2016-09-01 04:29:00,0.0
2016-09-01 04:30:00,0.0
2016-09-01 04:31:00,0.0
2016-09-01 04:32:00,0.0
2016-09-01 04:33:00,0.0
2016-09-01 04:34:00,0.0
2016-09-01 04:35:00,0.0
2016-09-01 04:36:00,0.0
2016-09-01 04:37:00,0.0
2016-09-01 04:38:00,0.0
2016-09-01 04:39:00,0.0
2016-09-01 04:40:00,-142.63405937731397
2016-09-01 04:41:00,-269.1948415322821
2016-09-01 04:42:00,-116.16428152538056
2016-09-01 04:43:00,-61.35743958924545
2016-09-01 04:44:00,-103.9848085274201
2016-09-01 04:45:00,-83.41948226427122
2016-09-01 04:46:00,-5.255032242371897
2016-09-01 04:47:00,0.0
2016-09-01 04:48:00,0.0
