t_begin,consumed_power[W],local_res_power,local_price,local_target
2016-09-01 00:00:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:01:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:02:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:03:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:04:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:05:00,36.15033610869082,0,96,145.72929634711207
2016-09-01 00:06:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:07:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:08:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:09:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:10:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:11:00,32.748156482497095,0,96,145.72929634711207
2016-09-01 00:12:00,39.90115792513083,20.38191734903336,97,160.86899568367417
2016-09-01 00:13:00,32.748156482497095,19.602423662909473,97,160.86899568367417
2016-09-01 00:14:00,36.15033610869082,2.1351130602370745,97,177.5601527668322
2016-09-01 00:15:00,53.60863995556071,9.94740327119041,95,263.14769054852127
2016-09-01 00:16:00,87.36147155468348,0,90,428.317956411404
2016-09-01 00:17:00,59.13431248281377,0,94,238.55844780224518
2016-09-01 00:18:00,87.36147155468348,0,90,428.317956411404
2016-09-01 00:19:00,59.13431248281377,0,93,290.2147026001383
2016-09-01 00:20:00,59.13431248281377,0,94,238.55844780224518
2016-09-01 00:21:00,59.13431248281377,22.375501020764204,94,290.2147026001383
2016-09-01 00:22:00,59.13431248281377,0,94,238.55844780224518
2016-09-01 00:23:00,53.60863995556071,0,94,216.228487540429
2016-09-01 00:24:00,36.15033610869082,22.217877462227733,97,145.72929634711207
2016-09-01 00:25:00,32.748156482497095,21.495412010482596,97,145.72929634711207
2016-09-01 00:26:00,48.59067135739977,17.804616367554615,96,195.95709470013213
2016-09-01 00:27:00,59.13431248281377,21.50798668957347,95,238.55844780224518
2016-09-01 00:28:00,71.90942148116446,15.920937597192847,94,290.2147026001383
2016-09-01 00:29:00,59.13431248281377,19.12825426478858,95,238.55844780224518
2016-09-01 00:30:00,59.13431248281377,13.579829687360132,94,290.2147026001383
2016-09-01 00:31:00,59.13431248281377,16.768202078753404,95,238.55844780224518
2016-09-01 00:32:00,79.27009641798135,0,92,319.9969255911819
2016-09-01 00:33:00,59.13431248281377,10.006104289008135,94,290.2147026001383
2016-09-01 00:34:00,65.21678710115468,0,93,263.14769054852127
2016-09-01 00:35:00,65.21678710115468,0,93,263.14769054852127
2016-09-01 00:36:00,79.27009641798135,0,92,319.9969255911819
2016-09-01 00:37:00,128.46716322022718,11.342315311462016,89,519.4171626426531
2016-09-01 00:38:00,141.3344159511076,3.7159074517592217,88,571.678876330011
2016-09-01 00:39:00,106.01227629676565,7.041989154149064,89,519.4171626426531
2016-09-01 00:40:00,128.46716322022718,0,85,628.9381509824287
2016-09-01 00:41:00,106.01227629676565,2.5923969633989827,89,519.4171626426531
2016-09-01 00:42:00,155.41986782292614,0,85,628.9381509824287
2016-09-01 00:43:00,141.3344159511076,12.50117545113244,85,691.6184118120213
2016-09-01 00:44:00,116.72295789722541,0,86,571.678876330011
2016-09-01 00:45:00,87.36147155468348,18.40478768969166,92,352.751929060017
2016-09-01 00:46:00,106.01227629676565,0,87,519.4171626426531
2016-09-01 00:47:00,116.72295789722541,0,88,471.7546295206071
2016-09-01 00:48:00,106.01227629676565,0,89,428.317956411404
2016-09-01 00:49:00,71.90942148116446,11.280849767361474,92,352.751929060017
2016-09-01 00:50:00,71.90942148116446,9.80505586776485,92,352.751929060017
2016-09-01 00:51:00,59.13431248281377,23.369238614968083,93,290.2147026001383
2016-09-01 00:52:00,71.90942148116446,7.0637352313710835,92,352.751929060017
2016-09-01 00:53:00,53.60863995556071,0,93,216.228487540429
2016-09-01 00:54:00,59.13431248281377,19.718816725773195,93,290.2147026001383
2016-09-01 00:55:00,65.21678710115468,0,92,263.14769054852127
2016-09-01 00:56:00,65.21678710115468,0,91,319.9969255911819
2016-09-01 00:57:00,53.60863995556071,0,93,216.228487540429
2016-09-01 00:58:00,59.13431248281377,19.216865985048486,94,238.55844780224518
2016-09-01 00:59:00,65.21678710115468,0,91,319.9969255911819
2016-09-01 01:00:00,87.36147155468348,0,90,352.751929060017
2016-09-01 01:01:00,71.90942148116446,11.494029153206156,93,290.2147026001383
2016-09-01 01:02:00,59.13431248281377,14.165429254683232,94,238.55844780224518
2016-09-01 01:03:00,53.60863995556071,0,93,216.228487540429
2016-09-01 01:04:00,48.59067135739977,12.266489521788515,94,238.55844780224518
2016-09-01 01:05:00,48.59067135739977,5.979373932041,95,195.95709470013213
2016-09-01 01:06:00,44.03530217980497,0,93,216.228487540429
2016-09-01 01:07:00,44.03530217980497,0,93,216.228487540429
2016-09-01 01:08:00,44.03530217980497,0,93,216.228487540429
2016-09-01 01:09:00,48.59067135739977,2.600735367542427,95,195.95709470013213
2016-09-01 01:10:00,44.03530217980497,20.161848368624305,95,177.5601527668322
2016-09-01 01:11:00,44.03530217980497,19.329522539252196,95,177.5601527668322
2016-09-01 01:12:00,44.03530217980497,18.500685323535095,95,177.5601527668322
2016-09-01 01:13:00,44.03530217980497,17.675322289774158,95,177.5601527668322
2016-09-01 01:14:00,65.21678710115468,18.020027560677136,92,319.9969255911819
2016-09-01 01:15:00,59.13431248281377,0,91,290.2147026001383
2016-09-01 01:16:00,44.03530217980497,23.511278565389972,94,216.228487540429
2016-09-01 01:17:00,44.03530217980497,13.205080444762359,95,177.5601527668322
2016-09-01 01:18:00,39.90115792513083,0,93,195.95709470013213
2016-09-01 01:19:00,65.21678710115468,21.94549131277546,93,263.14769054852127
2016-09-01 01:20:00,53.60863995556071,19.743522533554398,94,216.228487540429
2016-09-01 01:21:00,59.13431248281377,0,92,238.55844780224518
2016-09-01 01:22:00,65.21678710115468,18.837750515731273,93,263.14769054852127
2016-09-01 01:23:00,44.03530217980497,16.610455112496965,94,216.228487540429
2016-09-01 01:24:00,39.90115792513083,0,93,195.95709470013213
2016-09-01 01:25:00,39.90115792513083,0,93,195.95709470013213
2016-09-01 01:26:00,39.90115792513083,0,93,195.95709470013213
2016-09-01 01:27:00,39.90115792513083,0,93,195.95709470013213
2016-09-01 01:28:00,44.03530217980497,3.174468975746379,95,177.5601527668322
2016-09-01 01:29:00,44.03530217980497,11.848924122119485,94,216.228487540429
2016-09-01 01:30:00,44.03530217980497,10.899711361659882,94,216.228487540429
2016-09-01 01:31:00,44.03530217980497,0.49642260820291995,95,177.5601527668322
2016-09-01 01:32:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:33:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:34:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:35:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:36:00,53.60863995556071,6.280020908336155,94,216.228487540429
2016-09-01 01:37:00,59.13431248281377,0,91,290.2147026001383
2016-09-01 01:38:00,59.13431248281377,0,92,238.55844780224518
2016-09-01 01:39:00,65.21678710115468,0,90,319.9969255911819
2016-09-01 01:40:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:41:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:42:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:43:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:44:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:45:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:46:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:47:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:48:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:49:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:50:00,39.90115792513083,15.32552021332799,94,195.95709470013213
2016-09-01 01:51:00,39.90115792513083,14.445843073227678,94,195.95709470013213
2016-09-01 01:52:00,39.90115792513083,13.56981040987202,94,195.95709470013213
2016-09-01 01:53:00,39.90115792513083,12.697407349406177,94,195.95709470013213
2016-09-01 01:54:00,39.90115792513083,11.828619075868005,94,195.95709470013213
2016-09-01 01:55:00,39.90115792513083,10.963430830995605,94,195.95709470013213
2016-09-01 01:56:00,39.90115792513083,10.10182791403912,94,195.95709470013213
2016-09-01 01:57:00,44.03530217980497,0,93,177.5601527668322
2016-09-01 01:58:00,39.90115792513083,0,93,160.86899568367417
2016-09-01 01:59:00,48.59067135739977,13.6749932212131,93,238.55844780224518
2016-09-01 02:00:00,79.27009641798135,7.038349146836254,90,388.7585484183415
2016-09-01 02:01:00,59.13431248281377,7.655363724739573,92,290.2147026001383
2016-09-01 02:02:00,53.60863995556071,0,92,216.228487540429
2016-09-01 02:03:00,65.21678710115468,0,91,263.14769054852127
2016-09-01 02:04:00,53.60863995556071,0,92,216.228487540429
2016-09-01 02:05:00,44.03530217980497,19.709726042731944,94,177.5601527668322
2016-09-01 02:06:00,65.21678710115468,0,91,263.14769054852127
2016-09-01 02:07:00,39.90115792513083,0,92,195.95709470013213
2016-09-01 02:08:00,39.90115792513083,0,92,195.95709470013213
2016-09-01 02:09:00,39.90115792513083,0,92,195.95709470013213
2016-09-01 02:10:00,44.03530217980497,0,92,216.228487540429
2016-09-01 02:11:00,65.21678710115468,0,91,263.14769054852127
2016-09-01 02:12:00,79.27009641798135,16.45465620220699,91,319.9969255911819
2016-09-01 02:13:00,96.25122615986606,7.866499947467389,88,471.7546295206071
2016-09-01 02:14:00,116.72295789722541,6.017789236523868,88,471.7546295206071
2016-09-01 02:15:00,128.46716322022718,4.504073985652894,87,519.4171626426531
2016-09-01 02:16:00,96.25122615986606,0,88,388.7585484183415
2016-09-01 02:17:00,87.36147155468348,23.26246853433173,90,352.751929060017
2016-09-01 02:18:00,71.90942148116446,0,90,290.2147026001383
2016-09-01 02:19:00,65.21678710115468,13.371251201349082,92,263.14769054852127
2016-09-01 02:20:00,59.13431248281377,0,91,238.55844780224518
2016-09-01 02:21:00,79.27009641798135,0,88,388.7585484183415
2016-09-01 02:22:00,116.72295789722541,0,86,471.7546295206071
2016-09-01 02:23:00,96.25122615986606,0,86,471.7546295206071
2016-09-01 02:24:00,79.27009641798135,0,89,319.9969255911819
2016-09-01 02:25:00,96.25122615986606,0,86,471.7546295206071
2016-09-01 02:26:00,87.36147155468348,10.422478851676146,90,352.751929060017
2016-09-01 02:27:00,59.13431248281377,22.956590194735497,91,290.2147026001383
